"dataset"	"p"	"q"	"gamma"	"beta"	"beta_corrected"	"R0"	"R0_corrected"	"gamma_bayes_mean"	"gamma_bayes_median"	"beta_bayes_mean"	"beta_bayes_median"	"R0_bayes_mean"	"R0_bayes_median"
74	0.4	0.4	0.0498710418380264	0.189063388279737	0.177480329223472	3.79104549076367	4.78703712549968	0.0498710418380264	0.0498710418380264	0.204961104517217	0.19818241536825	4.10982199214725	3.97389763807053
74	0.4	0.6	0.0520444026492808	0.162262773585769	0.160474602840428	3.11777569394413	3.79490661162549	0.0520444026492808	0.0520444026492808	0.200585302248898	0.195220935075332	3.8541186378987	3.75104574435979
74	0.4	0.8	0.0517280920346231	0.170191065047976	0.177828952947849	3.29010907524024	4.32189243155882	0.0517280920346231	0.0517280920346231	0.22019414648424	0.212969140751109	4.25676141963361	4.11708865288444
74	0.4	1	0.0526994096706701	0.138741779481358	0.147962959619837	2.63270082811904	3.08453974800595	0.0526994096706701	0.0526994096706701	0.177212174040282	0.168434729199122	3.36269751687389	3.19614072058315
74	0.6	0	0.053495599063076	0.196600085338951	0.166141191362681	3.67507026339012	4.28832866996346	0.053495599063076	0.053495599063076	0.220964429889533	0.212791667472298	4.1305160379454	3.97774155629882
74	0.6	0.2	0.0513198017451289	0.202799749636126	0.193601101191036	3.95168614725553	4.96849323958411	0.0513198017451289	0.0513198017451289	0.192999982263209	0.183271741126067	3.76073125188033	3.57117009212652
74	0.6	0.4	0.0530572333355932	0.186260587762166	0.187943200925469	3.51055974939451	4.2319046316737	0.0530572333355932	0.0530572333355932	0.201021741928884	0.196007315839074	3.78877165828453	3.69426190391996
74	0.6	0.6	0.0520558960924096	0.177310302605588	0.177422265253291	3.40615215403894	4.3064375680387	0.0520558960924096	0.0520558960924096	0.205995680156553	0.201075063680616	3.95720169317361	3.8626760612029
74	0.6	0.8	0.0534658005150595	0.161285356460696	0.166978844546993	3.01660790462246	3.55393018600718	0.0534658005150595	0.0534658005150595	0.19057610223705	0.185634377349389	3.56444868310483	3.47202090983565
74	0.6	1	0.0512809665369269	0.173511213420458	0.201197256462772	3.38354023213494	4.40197138310768	0.0512809665369269	0.0512809665369269	0.22587945121344	0.208185938307914	4.404742470109	4.05971167017692
74	0.8	0	0.0515178749644514	0.196593370825521	0.206636667608485	3.81602251570305	4.77338907593056	0.0515178749644514	0.0515178749644514	0.229860168373906	0.221828799085589	4.46175562428604	4.30586081507937
74	0.8	0.2	0.0501851025258736	0.198551371215086	0.211080908736197	3.95638070307259	5.11063189061706	0.0501851025258736	0.0501851025258736	0.213993616145404	0.208123311720606	4.26408645942442	4.14711341106268
74	0.8	0.4	0.0530822378654272	0.171640111141708	0.17333824325501	3.23347541557772	3.84020052948341	0.0530822378654272	0.0530822378654272	0.196099355799146	0.190659348509425	3.69425562457054	3.59177299556925
74	0.8	0.6	0.0526721835128428	0.181010333661079	0.191728171532404	3.43654509057792	4.22967105091804	0.0526721835128428	0.0526721835128428	0.201451754913713	0.194044070259391	3.82463268993954	3.68399518148091
74	0.8	0.8	0.0517969423630967	0.177280117148216	0.186588334341193	3.42259811217198	4.31481133021665	0.0517969423630967	0.0517969423630967	0.192052140850071	0.189305335163427	3.70778914909272	3.65475888202813
74	0.8	1	0.0519347100510254	0.187267809404577	0.211146919466661	3.60583142219505	4.74791263713945	0.0519347100510254	0.0519347100510254	0.190666432124916	0.184140010422004	3.67127171669175	3.54560582394872
74	1	0	0.0523576768439991	0.180089486221634	0.191509723802229	3.43960040011353	4.17818622371265	0.0531444774505902	0.0518495940522138	0.193532300806299	0.191411574162301	3.89442144853083	3.61036114698041
74	1	0.2	0.0523576768439991	0.180089486221634	0.194322418796422	3.43960040011353	4.22243362206668	0.0529326473629982	0.0518268747192515	0.194332802017584	0.19076389704109	3.92006565711149	3.62929409181072
74	1	0.4	0.0523576768439991	0.180089486221634	0.194525231351781	3.43960040011353	4.2216483671494	0.0520865052678039	0.0507345369992091	0.193326517035327	0.189414644398975	3.98007453073627	3.72986967803414
74	1	0.6	0.0523576768439991	0.180089486221634	0.18885180707585	3.43960040011353	4.17734862063032	0.0528841971317806	0.0517229966405216	0.19692016127444	0.195117725965282	4.04300242942406	3.64280661169238
74	1	0.8	0.0523576768439991	0.180089486221634	0.187475680614972	3.43960040011353	4.13839529511601	0.052580611908483	0.0512573890228428	0.191198462259462	0.186782800090386	3.9350198330201	3.62158865487601
74	1	1	0.0523576768439991	0.180089486221634	0.187424213714812	3.43960040011353	4.20069393249197	0.0521638708105419	0.0507295696582775	0.195712740276451	0.188885750400155	4.00294571452417	3.79712839015105
75	0.4	0	0.0545136697739951	0.233407886659449	0.184191299669559	4.28163958924652	5.28491239550904	0.0545136697739951	0.0545136697739951	0.223660437643778	0.214994316595	4.10283216248399	3.94386064057569
75	0.4	0.2	0.0514707988230023	0.191089848648841	0.163718162721957	3.71258758400002	4.36187923451442	0.0514707988230023	0.0514707988230023	0.203779910150288	0.197255246085809	3.95913634157974	3.83237195840169
75	0.4	0.4	0.0555395409470215	0.228747770706185	0.241858858685452	4.11864712609678	5.43497207835061	0.0555395409470215	0.0555395409470215	0.230622906491532	0.225541191783571	4.15240930261775	4.06091206260981
75	0.4	0.6	0.0508455012711074	0.161938648183965	0.154317668284183	3.18491595393093	3.92533529495726	0.0508455012711074	0.0508455012711074	0.21283112921358	0.202836348349945	4.18583992473134	3.98926833798775
75	0.4	0.8	0.0540707838085044	0.190142036236253	0.163674953371299	3.51653929984916	4.80063444196112	0.0540707838085044	0.0540707838085044	0.193786520524685	0.187353916728799	3.58394139820488	3.46497504812074
75	0.4	1	0.0592733770305718	0.144023608518644	0.0661153368183224	2.42981951988935	2.73968997066814	0.0592733770305718	0.0592733770305718	0.244898127556628	0.223455599843717	4.13167158385991	3.76991511262239
75	0.6	0	0.0522150864844912	0.21802951563109	0.198263294361079	4.1756038400099	5.13445070853336	0.0522150864844912	0.0522150864844912	0.205020361623533	0.198870190087639	3.92645833660408	3.80867300002858
75	0.6	0.2	0.0535549814394692	0.174446203297081	0.163597873878088	3.25732917103611	3.55652463911073	0.0535549814394692	0.0535549814394692	0.186831746288565	0.181270663266473	3.4885969757964	3.38475821285374
75	0.6	0.4	0.055297561839747	0.181904348980619	0.197308454685849	3.2895546011193	3.88889982155327	0.055297561839747	0.055297561839747	0.218275797234295	0.208964749385197	3.94729514235838	3.77891433967341
75	0.6	0.6	0.0526937205203098	0.163898369139354	0.165318929576151	3.11039659984119	3.67092961377658	0.0526937205203098	0.0526937205203098	0.209507451871189	0.202875768105549	3.97594722487736	3.85009382716399
75	0.6	0.8	0.0541619430330093	0.170232555465846	0.186200215790129	3.14302895969032	3.76882310299754	0.0541619430330093	0.0541619430330093	0.194015629060383	0.188278352852786	3.58213938045279	3.47621119755691
75	0.6	1	0.0535155896082147	0.169769351742333	0.185864232983751	3.1723345100971	4.04455755301135	0.0535155896082147	0.0535155896082147	0.176609319917776	0.170083013727275	3.30014713863241	3.17819564303497
75	0.8	0	0.0526547422120545	0.198412822185285	0.192676718702058	3.76818523555247	4.67339623446099	0.0526547422120545	0.0526547422120545	0.192597914129769	0.183643250768557	3.65775058501144	3.48768682655358
75	0.8	0.2	0.0539498733271824	0.184102848952029	0.183609413543321	3.41247972605099	4.19041489950765	0.0539498733271824	0.0539498733271824	0.187474412796863	0.182510147198263	3.47497410531278	3.38295784480195
75	0.8	0.4	0.0532114083124597	0.182593319913056	0.190393115745889	3.43146941048544	4.13828991382669	0.0532114083124597	0.0532114083124597	0.18273448562695	0.177053957086912	3.43412233245032	3.32736837272271
75	0.8	0.6	0.0532114083124597	0.19257099517128	0.215613564727661	3.61897948726512	4.63024959810382	0.0532114083124597	0.0532114083124597	0.187429984817352	0.183915945717406	3.52236467256711	3.45632546760356
75	0.8	0.8	0.0550165409475376	0.173589542507511	0.177216501734238	3.15522458369459	3.71277650000164	0.0550165409475376	0.0550165409475376	0.192035009981509	0.187134335309983	3.49049588858429	3.40141950197177
75	0.8	1	0.054000289438945	0.176514213349251	0.190824139029477	3.26876420817754	4.02702647034038	0.054000289438945	0.054000289438945	0.196570364337765	0.189232149223538	3.64017242092778	3.50428027682133
75	1	0	0.054166666027335	0.181056466882679	0.196519169604825	3.34258096651747	4.03979918220087	0.0542574143073278	0.0540316655297962	0.196334900091195	0.195536385715205	3.8737241499582	3.6027834849118
75	1	0.2	0.054166666027335	0.181056466882679	0.19165773083158	3.34258096651747	3.94864745840108	0.0546968424201784	0.052792853172385	0.199820603015905	0.193729066584617	3.93975862387543	3.61291782227524
75	1	0.4	0.054166666027335	0.181056466882679	0.19922900652406	3.34258096651747	4.0580881525936	0.0545291798254757	0.0549652213705727	0.195338729607704	0.189746895147869	3.84988322383795	3.54884151400834
75	1	0.6	0.054166666027335	0.181056466882679	0.19453221682749	3.34258096651747	3.94619425616749	0.0546164067543589	0.0530862954315422	0.198689636443905	0.19335283876119	3.85244701336977	3.5810746901716
75	1	0.8	0.054166666027335	0.181056466882679	0.196142862615058	3.34258096651747	3.97467151760897	0.0546489032466497	0.0540201867572661	0.195912477777337	0.1895245210027	3.84568627771907	3.53439133575186
75	1	1	0.054166666027335	0.181056466882679	0.204184321351364	3.34258096651747	4.12222102734614	0.0529870338825283	0.0520983477074382	0.195827620980565	0.191162895430601	3.97222613009909	3.6405927285491
76	0.4	0	0.0449492886862306	0.212719088725658	0.212406541737516	4.73242391465966	5.97427314508637	0.0449492886862306	0.0449492886862306	0.210076066187106	0.201037036753371	4.67362381757687	4.47252988043291
76	0.4	0.2	0.0525511121923323	0.223819220015809	0.211936093983477	4.25907674792211	5.48833612984146	0.0525511121923323	0.0525511121923323	0.215323890511817	0.209035122064373	4.09741833291275	3.97774877340985
76	0.4	0.4	0.0487539836257392	0.181518699782287	0.197976576577114	3.72315626915163	4.68223472579782	0.0487539836257392	0.0487539836257392	0.194849740801352	0.186402108302779	3.99659117698195	3.82332056665765
76	0.4	0.6	0.0520814321459317	0.154584542417055	0.152935048977171	2.96813155951454	3.52496047924305	0.0520814321459317	0.0520814321459317	0.198574567106916	0.189036157159384	3.81277086525792	3.62962670899115
76	0.4	0.8	0.0539541809914608	0.16196009111927	0.179505180506282	3.00180798119988	3.75460168537317	0.0539541809914608	0.0539541809914608	0.196291835678028	0.192989772348376	3.63812094023065	3.57691969004069
76	0.4	1	0.0584182435479809	0.157385520316637	0.175871415405775	2.69411592608688	3.22840162989806	0.0584182435479809	0.0584182435479809	0.170293040202112	0.165602428148317	2.91506607969555	2.83477246302864
76	0.6	0	0.0517156279312799	0.199949436532773	0.193822694696633	3.86632521988262	4.72797541355609	0.0517156279312799	0.0517156279312799	0.189125261209602	0.189704520063632	3.65702339457066	3.66822424191992
76	0.6	0.2	0.0514822715355307	0.186777763440414	0.181418288603006	3.62800159879325	4.43068634307013	0.0514822715355307	0.0514822715355307	0.216593832139351	0.213035414244025	4.20715375757784	4.1380344707012
76	0.6	0.4	0.0497597233473539	0.151698656550233	0.164058752406453	3.04862339147832	3.42191774007567	0.0497597233473539	0.0497597233473539	0.191330885982971	0.182252839770562	3.84509545295022	3.66265781862017
76	0.6	0.6	0.0556986422984347	0.171014379304985	0.174960474346303	3.07035095018449	3.54134136007891	0.0556986422984347	0.0556986422984347	0.204879262877766	0.202404622563726	3.67835290813765	3.63392381234783
76	0.6	0.8	0.052847425811733	0.170382513507661	0.184404668906453	3.2240456538913	3.95639339003968	0.052847425811733	0.052847425811733	0.180079424007585	0.17466067117078	3.40753444924852	3.30499865391745
76	0.6	1	0.0594549541338265	0.144593126657784	0.138816994780843	2.43197776811536	2.59265710422008	0.0594549541338265	0.0594549541338265	0.225787820892125	0.217964731103035	3.79762837565902	3.66604825919839
76	0.8	0	0.0494213735192517	0.183598440359357	0.189002488965713	3.71496029522203	4.55922939951353	0.0494213735192517	0.0494213735192517	0.173578774581003	0.170457621315245	3.51222077050098	3.44906685462404
76	0.8	0.2	0.0514921515006235	0.168464318675123	0.167509768234286	3.2716504120649	3.74019190238054	0.0514921515006235	0.0514921515006235	0.184071207391623	0.181239536417601	3.57474298562558	3.51975070250088
76	0.8	0.4	0.0514000081117924	0.172301795597319	0.181663410551572	3.35217448259097	4.01362095036309	0.0514000081117924	0.0514000081117924	0.176542621214457	0.170556041629264	3.43468080453385	3.31821040296945
76	0.8	0.6	0.0521315121839373	0.180038480485141	0.192937290888138	3.45354417976416	4.25363419502102	0.0521315121839373	0.0521315121839373	0.190746554965808	0.185195829754447	3.65894920317659	3.55247377250472
76	0.8	0.8	0.0500570602408284	0.189477583060266	0.205454263670845	3.7852319362878	4.85858070774547	0.0500570602408284	0.0500570602408284	0.182355895937112	0.179015330852621	3.64296055461074	3.57622541138782
76	0.8	1	0.0509521273111018	0.163519076061784	0.166611941618168	3.20926887043155	3.76023488662484	0.0509521273111018	0.0509521273111018	0.182740383028179	0.175933482125309	3.5865113523604	3.45291730512252
76	1	0	0.0508790301462502	0.168438693847886	0.177488089098338	3.31057202473621	3.98488942017356	0.0504590157063875	0.0491923719996636	0.179574110055637	0.175320855203282	3.86993785796003	3.59845497060981
76	1	0.2	0.0508790301462502	0.168438693847886	0.185864674317342	3.31057202473621	3.98905872579334	0.0507658464413159	0.0486181787607196	0.183735813312711	0.180305839202732	3.9318538993267	3.6378312151614
76	1	0.4	0.0508790301462502	0.168438693847886	0.180919405272676	3.31057202473621	4.00631328502513	0.0501980788989959	0.0491501992968206	0.181869796099854	0.178969455444124	3.86056838005009	3.66895658944428
76	1	0.6	0.0508790301462502	0.168438693847886	0.182791792324358	3.31057202473621	3.94679386349142	0.0507899645882264	0.0495659018331694	0.184308720057718	0.182142774935334	3.88732540237254	3.68930070159286
76	1	0.8	0.0508790301462502	0.168438693847886	0.174272231712944	3.31057202473621	3.81276452627259	0.0499181490539093	0.0486920953876143	0.182014527859832	0.178590713608817	3.92272365390286	3.69024848016605
76	1	1	0.0508790301462502	0.168438693847886	0.182643094737581	3.31057202473621	4.01662401873815	0.0500653203870088	0.0493536805221718	0.179005925171235	0.172020598050887	3.84211286315276	3.52982248825683
77	0.4	0	0.0515045883352694	0.242290650123501	0.210815186576906	4.70425369767659	5.9208144845079	0.0515045883352694	0.0515045883352694	0.236706674989341	0.229935186973087	4.59583665533831	4.46436316462375
77	0.4	0.2	0.0533473667021577	0.207734033210349	0.185283490670868	3.89398851437491	4.73790302981141	0.0533473667021577	0.0533473667021577	0.239669610983967	0.234386880057428	4.4926230815114	4.39359793269699
77	0.4	0.4	0.0505816970550738	0.222982057141435	0.242029858948051	4.40835460499972	6.10914930861949	0.0505816970550738	0.0505816970550738	0.223168374792423	0.213772650110631	4.41203810440436	4.22628465545301
77	0.4	0.6	0.0555065012002403	0.178467405981302	0.18476978361581	3.21525230598626	3.95134703547757	0.0555065012002403	0.0555065012002403	0.217122388276809	0.202436285673231	3.91165689751436	3.64707342916354
77	0.4	0.8	0.0521855566234812	0.149629951137769	0.160312030827159	2.86726751268265	3.44009265437438	0.0521855566234812	0.0521855566234812	0.20071914560764	0.196712844218801	3.84625859326994	3.76948828270787
77	0.4	1	0.0591986527646418	0.156024218433008	0.164820259405128	2.63560420966535	3.23619839923183	0.0591986527646418	0.0591986527646418	0.197429448893318	0.188305629526777	3.33503280350391	3.18091072571246
77	0.6	0	0.0536670987356647	0.198568949131316	0.180202365087261	3.70001274168668	4.29755281732642	0.0536670987356647	0.0536670987356647	0.216844527269808	0.212051291319565	4.04054872311744	3.95123448658955
77	0.6	0.2	0.0535309865641831	0.184429339756522	0.181937847476909	3.44528191228819	4.10322617825599	0.0535309865641831	0.0535309865641831	0.207373583254059	0.201021127250298	3.87389802736814	3.75522926350846
77	0.6	0.4	0.0522063089327224	0.18542185894085	0.193414400888229	3.55171362870723	4.31285206687929	0.0522063089327224	0.0522063089327224	0.211431372215429	0.21001480136577	4.04991995292941	4.02278585977825
77	0.6	0.6	0.0561118676488026	0.197916783636489	0.204149035923566	3.52718225091395	4.47809760277767	0.0561118676488026	0.0561118676488026	0.213563911150361	0.206111938210516	3.8060381894082	3.67323254147494
77	0.6	0.8	0.0537963320880351	0.177525533630319	0.199725814715297	3.29995608882419	4.20346730707127	0.0537963320880351	0.0537963320880351	0.210984841544759	0.206148443640074	3.92191871370511	3.83201671263985
77	0.6	1	0.0555520335600415	0.172990914744785	0.198713352645137	3.11403388244669	3.83015667223961	0.0555520335600415	0.0555520335600415	0.180318693644625	0.175337190700154	3.24594226509698	3.15626952721086
77	0.8	0	0.0542377851055872	0.212131292625286	0.22424426182036	3.91113487050255	4.9339220824499	0.0542377851055872	0.0542377851055872	0.202940923793193	0.196306979919958	3.74168899777375	3.61937677834369
77	0.8	0.2	0.0526433466133632	0.185199999406954	0.19119441968093	3.51801341140311	4.4024154773931	0.0526433466133632	0.0526433466133632	0.201510097305299	0.197471263712249	3.82783599958568	3.75111531496218
77	0.8	0.4	0.0564082162890272	0.20206853640131	0.21008019874737	3.58225360940224	4.53145716883656	0.0564082162890272	0.0564082162890272	0.203915567669988	0.19502307980369	3.61499762065077	3.45735236165633
77	0.8	0.6	0.0536103936109091	0.188818734397395	0.218343471254234	3.52205461813608	4.30030883285276	0.0536103936109091	0.0536103936109091	0.205187262427007	0.202906436427625	3.8273783982301	3.78483392418772
77	0.8	0.8	0.0532448201820697	0.169365668572403	0.182579779327387	3.18088535172549	3.83714577302831	0.0532448201820697	0.0532448201820697	0.185481792816944	0.17848606072797	3.48356501501353	3.35217698393272
77	0.8	1	0.0532518067412015	0.180540225621325	0.196753467540241	3.39031174094679	4.24804213106492	0.0532518067412015	0.0532518067412015	0.196169827184705	0.190317264381148	3.68381542692196	3.57391187318904
77	1	0	0.0533713614203555	0.181859822436312	0.187016776128848	3.40744207373643	4.11719707585052	0.0531878138274119	0.0517248411739128	0.1961336429873	0.190641748189702	3.96816959615621	3.64681134634706
77	1	0.2	0.0533713614203555	0.181859822436312	0.19953349668917	3.40744207373643	4.1440215079351	0.0532387348982748	0.0515575223128341	0.194122317229266	0.189079309746475	3.97270844581465	3.55329427403262
77	1	0.4	0.0533713614203555	0.181859822436312	0.192436515565593	3.40744207373643	4.09192017827106	0.0531604434114123	0.0514215922202305	0.202536969713898	0.197774451491698	4.11360278588149	3.69591201770548
77	1	0.6	0.0533713614203555	0.181859822436312	0.194756911985468	3.40744207373643	4.18257585130248	0.0537198533161808	0.0520992142434127	0.194433660834886	0.187949455004756	3.91288250603215	3.64747836458715
77	1	0.8	0.0533713614203555	0.181859822436312	0.193971073454854	3.40744207373643	3.97327521534548	0.0516951780177907	0.0510171150637562	0.194659049423236	0.186727363568067	4.03182344320102	3.67918686727116
77	1	1	0.0533713614203555	0.181859822436312	0.190677324556024	3.40744207373643	4.16055259799224	0.0521886113377323	0.0506873480090568	0.197503329233975	0.192276475469039	4.02782879261825	3.72182587115597
78	0.4	0	0.0507460916122462	0.234536576289832	0.232547968362065	4.62176630432821	5.72967830521808	0.0507460916122462	0.0507460916122462	0.217802498782311	0.208550769035193	4.29200539120437	4.10969125718571
78	0.4	0.2	0.0524034610838328	0.217173174973697	0.184321741136825	4.1442525070295	5.26723769212906	0.0524034610838328	0.0524034610838328	0.237946846745208	0.22642734886071	4.54067044091898	4.32084721462349
78	0.4	0.4	0.0548691157008379	0.186211915175647	0.168173032757616	3.39374733485642	4.0550583713938	0.0548691157008379	0.0548691157008379	0.207301732054082	0.199246472775022	3.77811323193817	3.63130460970742
78	0.4	0.6	0.055379818709563	0.168045467678985	0.154605327407756	3.03441707818315	3.52864632652284	0.055379818709563	0.055379818709563	0.199591581481572	0.195290252405325	3.60404902241231	3.52637940960977
78	0.4	0.8	0.0556386247673889	0.162668895731557	0.185292173873532	2.92366852005482	3.50049550024564	0.0556386247673889	0.0556386247673889	0.221756761131995	0.213927632857557	3.98566215572553	3.84494824866601
78	0.4	1	0.051635733671384	0.136574269991579	0.142933584947667	2.64495651133292	3.09926153543171	0.051635733671384	0.051635733671384	0.172068344648001	0.164387994635824	3.33235014618103	3.18360915876609
78	0.6	0	0.0558595499758852	0.191687916332777	0.157046586620026	3.43160509555715	3.76791491701801	0.0558595499758852	0.0558595499758852	0.213048023264716	0.20814226072113	3.81399462324151	3.72617145700218
78	0.6	0.2	0.0529470034529758	0.191158376985831	0.191936454752635	3.61037196667051	4.4120279036941	0.0529470034529758	0.0529470034529758	0.211353203543513	0.207088908984703	3.99178782102793	3.91124889945143
78	0.6	0.4	0.0530019780396514	0.210463929261309	0.23312504909155	3.97086933442103	5.22648351295879	0.0530019780396514	0.0530019780396514	0.202799848002868	0.200279832388664	3.82626942434396	3.77872373440162
78	0.6	0.6	0.0551586186231737	0.164762896028833	0.165546299999314	2.98707437099615	3.55082537268365	0.0551586186231737	0.0551586186231737	0.210213750124603	0.205680702352786	3.81107713303549	3.72889509358332
78	0.6	0.8	0.0539551396330601	0.164560710636595	0.174287978293666	3.04995430937154	3.69979611695564	0.0539551396330601	0.0539551396330601	0.215263811348096	0.214125754429441	3.9896812947213	3.9685886439304
78	0.6	1	0.0525699911561553	0.170856996899234	0.183068134542764	3.25008608793021	4.11747502932108	0.0525699911561553	0.0525699911561553	0.211318209213822	0.20538173308095	4.01974975772997	3.90682456976031
78	0.8	0	0.0541913558322809	0.199736136136945	0.207715366822952	3.68575639175954	4.4665191911476	0.0541913558322809	0.0541913558322809	0.212070969585777	0.204569871923849	3.91337264640738	3.77495393466406
78	0.8	0.2	0.0529395066736639	0.185707436486701	0.189091873213029	3.50791777549914	4.2141184390208	0.0529395066736639	0.0529395066736639	0.20132358324264	0.198463576616892	3.8028987403238	3.74887468899711
78	0.8	0.4	0.0546144049901885	0.202724034601736	0.22111810891946	3.71191510075328	4.68826826067718	0.0546144049901885	0.0546144049901885	0.211264820643855	0.207736074351915	3.86829849527443	3.80368648874293
78	0.8	0.6	0.0534607670706872	0.17011621356767	0.164765321536356	3.18207580790485	3.60982751627998	0.0534607670706872	0.0534607670706872	0.21287977218702	0.205024831830049	3.98198125188785	3.8350521899351
78	0.8	0.8	0.0530875891628591	0.182453481082736	0.200722981851342	3.4368387029785	4.25719569355534	0.0530875891628591	0.0530875891628591	0.208295843153642	0.201373045985941	3.92362596302206	3.79322265639489
78	0.8	1	0.0538317019849737	0.179713637832791	0.188466260550967	3.33843499659282	4.07952193115201	0.0538317019849737	0.0538317019849737	0.198531612282755	0.193479356459723	3.68800548677008	3.59415268931548
78	1	0	0.0531959711957167	0.179322822690809	0.182380257914666	3.37098503251404	3.99350101395306	0.0523684859420002	0.0511698951673292	0.195894911330264	0.192946740982361	4.04159250980133	3.66184860524962
78	1	0.2	0.0531959711957167	0.179322822690809	0.190636365904892	3.37098503251404	4.09392612585197	0.0531541267556085	0.0521026065142147	0.192003047222723	0.188378159293821	3.88493387771891	3.5459738581539
78	1	0.4	0.0531959711957167	0.179322822690809	0.201034333879859	3.37098503251404	4.06567927576882	0.0535456899205058	0.0528558157095885	0.195392396767186	0.188320289965708	3.94573316343769	3.59229601755997
78	1	0.6	0.0531959711957167	0.179322822690809	0.182969323424458	3.37098503251404	4.09108364754934	0.0519655337765341	0.0508826012757733	0.198672399957317	0.194183428288508	4.10445183682318	3.78297765439594
78	1	0.8	0.0531959711957167	0.179322822690809	0.190918385614005	3.37098503251404	4.06015240616673	0.0531162202498486	0.0515158207401149	0.193924317114068	0.187117239174905	3.9244147786425	3.51588171796767
78	1	1	0.0531959711957167	0.179322822690809	0.189864677048382	3.37098503251404	4.12105422293883	0.0519326026148987	0.0507574575349098	0.193531899646185	0.183387571332037	4.01604125745131	3.72596238969931
79	0.4	0	0.0451748550504278	0.220435602046333	0.167674241744868	4.87960839719939	6.37927874625149	0.0451748550504278	0.0451748550504278	0.216856909272148	0.209329846227127	4.80038970861279	4.63376907338066
79	0.4	0.2	0.0525186593188039	0.213974683263021	0.200644270707605	4.07426019701172	5.20033458368925	0.0525186593188039	0.0525186593188039	0.208676661064641	0.203583673231363	3.97338134238942	3.87640651669247
79	0.4	0.4	0.0532933388409302	0.198084648230927	0.202256480177229	3.7168744263175	4.72532307945471	0.0532933388409302	0.0532933388409302	0.215351068720743	0.20968091719395	4.04086276830059	3.93446764181553
79	0.4	0.6	0.0508512242876984	0.159982209814977	0.0865628416163457	3.14608373851245	3.82896997988275	0.0508512242876984	0.0508512242876984	0.243367318809952	0.232849575440256	4.78586941059796	4.57903577941162
79	0.4	0.8	0.0503042052660913	0.158294238807755	0.166425744510251	3.14673968051845	4.05624710323181	0.0503042052660913	0.0503042052660913	0.208226589827284	0.199035356281981	4.13934756996637	3.95663454435182
79	0.4	1	0.0548560255690498	0.141433437137495	0.155814474485235	2.57826620996204	3.04621932062036	0.0548560255690498	0.0548560255690498	0.228176890435422	0.207452068798522	4.15955928393327	3.78175536135757
79	0.6	0	0.0546483443040246	0.191610635129834	0.181329887274257	3.50624776596795	3.91195571175166	0.0546483443040246	0.0546483443040246	0.20643002948598	0.200249239920397	3.77742513730241	3.66432400598181
79	0.6	0.2	0.0531055068579163	0.182830606087164	0.182434342397159	3.44278054960151	3.95917789625383	0.0531055068579163	0.0531055068579163	0.198841191637036	0.195844975777856	3.74426690190597	3.68784684235929
79	0.6	0.4	0.0545156492892788	0.198976000839444	0.207836032434617	3.649887755782	4.62196698301683	0.0545156492892788	0.0545156492892788	0.214345885559755	0.205949352520092	3.93182303346259	3.77780243297212
79	0.6	0.6	0.0503812286444136	0.15573417034045	0.153745301826308	3.09111497537325	3.65757059560716	0.0503812286444136	0.0503812286444136	0.191332794013348	0.18746265139839	3.79770003950794	3.72088288520087
79	0.6	0.8	0.0503423719374568	0.174896115515387	0.197665737112088	3.47413339468133	4.42376861910367	0.0503423719374568	0.0503423719374568	0.186362837990263	0.182192386124621	3.70190817035384	3.61906638707784
79	0.6	1	0.0530833679773584	0.142551753215879	0.145129578711877	2.68543158898059	3.03236795429835	0.0530833679773584	0.0530833679773584	0.212041784309275	0.207181731167618	3.99450510374016	3.90295000226789
79	0.8	0	0.0526975283086191	0.187645848442951	0.17977618337959	3.56080929154812	4.41175926239825	0.0526975283086191	0.0526975283086191	0.203616953646167	0.202240300313202	3.86388053067118	3.83775685130423
79	0.8	0.2	0.0529797817236623	0.190900524318199	0.206515418356127	3.60327125003871	4.51215210627125	0.0529797817236623	0.0529797817236623	0.205066874337339	0.202058641089499	3.87066287677343	3.81388209833363
79	0.8	0.4	0.0527244087389318	0.180423425155279	0.187582581276924	3.42200945388798	4.21986120045981	0.0527244087389318	0.0527244087389318	0.209783007499356	0.20509603853762	3.97885936546221	3.88996374626344
79	0.8	0.6	0.0543993522406215	0.169836930474112	0.178695138652244	3.12203957361261	3.66532831623465	0.0543993522406215	0.0543993522406215	0.22106815690375	0.217829124946505	4.06380127332972	4.0042595357201
79	0.8	0.8	0.050706032204773	0.17668013455689	0.201810278726221	3.48440070884226	4.34222379121272	0.050706032204773	0.050706032204773	0.225315989053237	0.219421452254063	4.44357365891524	4.3273244368233
79	0.8	1	0.0527828377896565	0.171662059056685	0.188530490206399	3.25223247262246	3.9032296354732	0.0527828377896565	0.0527828377896565	0.20666096441116	0.199889797826331	3.91530605525075	3.78702256636725
79	1	0	0.053327793888603	0.183312909242036	0.199252374705705	3.43747408011965	4.18896377723036	0.0531537432708282	0.0511084872541539	0.20136854813249	0.198228577944901	4.06297228295532	3.76576409540421
79	1	0.2	0.053327793888603	0.183312909242036	0.193667711711865	3.43747408011965	4.20065252861988	0.0523237305207563	0.0514895486726277	0.201334222261459	0.197959261497862	4.13586732252133	3.86690483904082
79	1	0.4	0.053327793888603	0.183312909242036	0.189223535923246	3.43747408011965	4.18475548687124	0.0538148637123318	0.0535090320872702	0.195635594014928	0.189715215369906	3.92791879404805	3.65614629735295
